,Date,Open,High,Low,Close,Adj Close,Volume,ATR (7 Days),RSI (7 Days),RSI (14 Days),EMA (50 Days),EMA (100 Days),SMA (50 Days),SMA (100 Days),Log Return,Percent Return,Cumulative Log Return,Cumulative Percent Return
10,2014-01-16,57.2599983215332,58.02000045776367,56.83000183105469,57.189998626708984,57.1293830871582,34541800,1.6657904357510687,55.37194976269791,58.825531725653576,55.52660700509605,55.15586018718352,56.92909067327326,56.92909067327326,-0.007143507296449646,-0.007118053095024224,0.04433254257289415,0.04697519578176357
11,2014-01-17,57.29999923706055,57.81999969482422,56.06999969482422,56.29999923706055,56.240325927734375,40849200,1.677820373500916,46.130597797233634,51.86290441700228,55.55693611223191,55.178516405992966,56.8766663869222,56.8766663869222,-0.015684512320120175,-0.015562150918338902,0.028648030252773977,0.031413044863424666
12,2014-01-21,56.599998474121094,58.58000183105469,56.5,58.5099983215332,58.44798278808594,48669200,1.763846404999948,63.68758527298011,63.43596996742325,55.672742473380985,55.244486344914556,57.0023073049692,57.0023073049692,0.03850312951898581,0.0392539807179586,0.06715115977175978,0.07066702558138327
13,2014-01-22,58.849998474121094,59.310001373291016,57.099998474121094,57.5099983215332,57.44904327392578,61352900,1.82758304702423,54.338480462710926,56.78349513375474,55.74479172232814,55.28934796821393,57.03857094900949,57.03857094900949,-0.017238834573296672,-0.01709109602951353,0.049912325198463114,0.05357592955186974
14,2014-01-23,56.369998931884766,56.68000030517578,55.689998626708984,56.630001068115234,56.56998062133789,47951800,1.8264997109956569,47.22168005105541,51.650313654127764,55.77950581431979,55.31589555435059,57.01133295694987,57.01133295694987,-0.015419917553001107,-0.015301639351439134,0.034492407645462006,0.038274290200430605
15,2014-01-24,56.150001525878906,56.41999816894531,54.400001525878906,54.45000076293945,54.39228820800781,55200700,1.8841425440300383,34.25511909571419,41.61419258335705,55.72736836132449,55.2987491228375,56.85124969482422,56.85124969482422,-0.0392560355962969,-0.03849550174921679,-0.004763627950834896,-0.0002212115487861821
16,2014-01-27,54.72999954223633,54.939998626708984,51.849998474121094,53.54999923706055,53.49324035644531,73924100,2.05640791668116,30.253852098051112,38.30501593737858,55.64198133684355,55.26412041222805,56.657058491426355,56.657058491426355,-0.016667080744190953,-0.016528953411723002,-0.02143070869502585,-0.016750164960509184
17,2014-01-28,54.02000045776367,55.279998779296875,54.0,55.13999938964844,55.08155822753906,48191200,2.009778148903327,43.787268618359555,46.41241040521074,55.62229577028688,55.261662570196776,56.57277743021647,56.57277743021647,0.029259611880003034,0.029691880023174466,0.007828903184977185,0.012941715062665282
18,2014-01-29,54.61000061035156,54.95000076293945,53.189998626708984,53.529998779296875,53.473262786865234,92995600,2.0012385223370592,35.62183620192127,40.59514236927701,55.540244907895115,55.227372198099744,56.41263118543123,56.41263118543123,-0.029633172925329333,-0.0291984154547128,-0.02180426974035215,-0.01625670039204752
19,2014-01-30,62.119998931884766,62.5,60.459999084472656,61.08000183105469,61.015262603759766,150178900,2.9967760506750687,68.1332917553818,63.621833225657504,55.75749027743078,55.34326585419786,56.6459997177124,56.6459997177124,0.13194228872720956,0.14104246635398443,0.1101380189868574,0.12478576596193691
20,2014-01-31,60.470001220703125,63.369998931884766,60.16999816894531,62.56999969482422,62.50368118286133,87794600,3.025808152427124,71.45261445968003,66.3906421598459,56.024647509485426,55.48636949460631,56.92809495471773,56.92809495471773,0.024101414804516347,0.02439420136055026,0.13423943379137376,0.14917996732248717
21,2014-02-03,63.029998779296875,63.77000045776367,60.70000076293945,61.47999954223633,61.41483688354492,74866600,3.032121229912423,65.61910042235569,62.63491310758997,56.23858288331879,55.60505523812373,57.134999708695844,57.134999708695844,-0.017574013908260234,-0.017420491575902197,0.11666541988311353,0.13175947574658498
22,2014-02-04,62.04999923706055,63.13999938964844,61.81999969482422,62.75,62.68349075317383,45985500,2.8361038895552353,69.05347827148404,65.11138346925964,56.49393257416904,55.746539292814354,57.37913015614385,57.37913015614385,0.020446666787231255,0.020657131867595213,0.1371120866703448,0.1524166076141802
23,2014-02-05,62.7400016784668,63.15999984741211,61.27000045776367,62.189998626708984,62.12408447265625,51685100,2.700946103854264,65.6783884835885,63.12466591681833,56.71730771348433,55.87413254695088,57.57958300908407,57.57958300908407,-0.0089643849782795,-0.008924324673960427,0.1281477016920653,0.14349228294021976
24,2014-02-06,61.459999084472656,62.779998779296875,61.459999084472656,62.15999984741211,62.0941162109375,42086500,2.5036680454214,65.4783751510044,63.01374494383351,56.93074662069719,55.998605166762,57.762799682617185,57.762799682617185,-0.0004824894289818807,-0.0004823730496753553,0.12766521226308342,0.1430099098905444
25,2014-02-07,62.27000045776367,64.56999969482422,62.220001220703125,64.31999969482422,64.2518310546875,60704300,2.490286874277216,72.51067604048085,67.44895626715702,57.22052125105512,56.163385256426594,58.014999683086685,58.014999683086685,0.03415891652143074,0.03474903237957516,0.16182412878451416,0.17775894227011957
26,2014-02-10,64.30000305175781,64.48999786376953,63.470001220703125,63.54999923706055,63.482643127441406,43666100,2.2802454126756717,66.8473151507136,64.48054152649975,57.468736074035725,56.30965484020152,58.219999666567205,58.219999666567205,-0.012043634495941079,-0.011971400208598437,0.14978049428857307,0.16578754206152113
27,2014-02-11,63.75,65.0,63.349998474121094,64.8499984741211,64.78126525878906,45675600,2.190210571704705,71.2675367878214,67.1121519651494,57.75819734462731,56.47877055572468,58.456785338265554,58.456785338265554,0.020249901602972454,0.020456321835837565,0.17003039589154553,0.1862438638973587
28,2014-02-12,64.91999816894531,65.05999755859375,64.05000305175781,64.44999694824219,64.38168334960938,47282100,2.0216082767234522,68.01233177355383,65.50400276970646,58.02062085849457,56.63661662290324,58.663447807575096,58.663447807575096,-0.006187205198679409,-0.006168103859532592,0.16384319069286613,0.1800757600378261
29,2014-02-13,64.18000030517578,67.33000183105469,64.05000305175781,67.33000183105469,67.25863647460938,61911700,2.2013783485196554,76.88211582543279,70.90904835283304,58.385694622124376,56.84836682504485,58.95233294169108,58.95233294169108,0.04371624771800221,0.04468588082518199,0.20755943841086832,0.2247616408630081
30,2014-02-14,67.5,67.58000183105469,66.72000122070312,67.08999633789062,67.01889038085938,36694900,2.009752957352785,74.86385451596972,69.92576089741391,58.72703978744855,57.05117136985368,59.21483821253623,59.21483821253623,-0.0035709827626474633,-0.0035646143864110913,0.20398845564822085,0.221197026476597
31,2014-02-18,66.94000244140625,67.54000091552734,66.06999969482422,67.30000305175781,67.22867584228516,43809900,1.9326455664028335,75.51988542418516,70.31367181851189,59.063234425264596,57.25411853187158,59.4674996137619,59.4674996137619,0.0031253350064957015,0.003130223957823919,0.20711379065471655,0.22432725043442092
32,2014-02-19,67.05000305175781,69.08000183105469,67.0,68.05999755859375,67.98786163330078,62087100,1.9536964613530985,77.94965491209285,71.73454493637809,59.41604866578731,57.46809633438093,59.72787833936287,59.72787833936287,0.011229351205111943,0.011292637033782249,0.2183431418598285,0.23561988746820317
33,2014-02-20,67.7300033569336,70.11000061035156,65.7300033569336,69.62999725341797,69.55619812011719,130928900,2.300310860219508,82.20619208360877,74.45464315101951,59.8165956692238,57.70892605554998,60.01911713095272,60.01911713095272,0.022805836307694234,0.023067877624776356,0.24114897816752273,0.2586877650929795
34,2014-02-21,69.69000244140625,69.95999908447266,68.44999694824219,68.58999633789062,68.51729583740234,70932400,2.1874096139353596,71.53440926966341,69.67161107079036,60.160650597406814,57.92439279381415,60.26399939400809,60.26399939400809,-0.015048771389144434,-0.014936104503096126,0.2261002067783783,0.2437516605898834
35,2014-02-24,68.73999786376953,71.44000244140625,68.54000091552734,70.77999877929688,70.7049789428711,76620300,2.2892084584987233,78.41760056663406,73.52810071777971,60.5770956241476,58.17895924897222,60.55611048804389,60.55611048804389,0.031429759550948635,0.031928889901346125,0.25752996632932695,0.2756805504912295
36,2014-02-25,70.94999694824219,71.0,69.44999694824219,69.8499984741211,69.77596282958984,52077000,2.1836076861071647,70.02825256677701,69.487264750284,60.940738873166175,58.41006893659893,60.80729664982976,60.80729664982976,-0.013226393812986128,-0.01313930942660324,0.24430357251634083,0.2625412410646263
37,2014-02-26,70.19000244140625,71.22000122070312,68.8499984741211,69.26000213623047,69.18659210205078,55322700,2.2102355518892884,64.89010961849897,66.97267898330719,61.26698449132556,58.62491909896787,61.029736267892936,61.029736267892936,-0.008482494039974696,-0.00844661919512013,0.23582107847636613,0.25409462186950615
38,2014-02-27,69.33999633789062,70.01000213623047,68.87000274658203,68.94000244140625,68.86693572998047,41653700,2.0573446715691666,62.01106040304156,65.58637085942604,61.56788715603461,58.82917817505576,61.23256360567533,61.23256360567533,-0.0046309733157025475,-0.00462026689220707,0.23119010516066357,0.24947435497729908
39,2014-02-28,69.47000122070312,69.87999725341797,67.37999725341797,68.45999908447266,68.38743591308594,66783700,2.1205811470592857,57.54313799082546,63.46424750184661,61.83816605518904,59.01988749999471,61.413249492645264,61.413249492645264,-0.006986976773344924,-0.006962624600159506,0.22420312838731865,0.24251173037713958
40,2014-03-03,66.95999908447266,68.05000305175781,66.51000213623047,67.41000366210938,67.33855438232422,56824100,2.0962119757997004,48.60569051046825,58.96943282552739,62.056669490754544,59.186028414095986,61.55951178946146,61.55951178946146,-0.015456190537614623,-0.015337356652133427,0.20874693784970402,0.22717437372500615
41,2014-03-04,68.66000366210938,68.9000015258789,67.62000274658203,68.80000305175781,68.72708129882812,42013500,2.0096099597953905,58.54896324994286,62.7323648856101,62.32111394412722,59.37640414949523,61.73190443856375,61.73190443856375,0.020410360104989065,0.020620075866124576,0.22915729795469308,0.24779444959113073
42,2014-03-05,69.69000244140625,71.97000122070312,69.62000274658203,71.56999969482422,71.494140625,74567700,2.1753797039596647,71.40926297339254,68.86110694212755,62.68381534611534,59.617861487026495,61.960697351500045,61.960697351500045,0.039472198190245965,0.0402615773284567,0.26862949614493903,0.2880560269195874
43,2014-03-06,71.87999725341797,71.88999938964844,70.25,70.83999633789062,70.7649154663086,46026500,2.0988968019152034,65.19065156945207,65.79044078402896,63.00366558108692,59.840081979122814,62.16249960119074,62.16249960119074,-0.010252226267358654,-0.01019985133500545,0.25837726987758036,0.277856175584582
44,2014-03-07,71.08000183105469,71.18000030517578,69.47000122070312,69.80000305175781,69.72602081298828,38927000,2.0433399851376968,56.94795240316335,61.57763017254609,63.27018861915244,60.037308138976975,62.33222190009223,62.33222190009223,-0.0147897077293448,-0.014680877186558305,0.24358756214823557,0.26317529839802367
45,2014-03-10,70.7699966430664,72.1500015258789,70.51000213623047,72.02999877929688,71.95365142822266,59871600,2.0871483407067535,67.29322857320267,66.52711963148506,63.61371058621693,60.27478716155756,62.54304313659668,62.54304313659668,0.03144862846433826,0.031948361461896946,0.27503619061257384,0.2951236598599206
46,2014-03-11,72.5,72.58999633789062,69.95999908447266,70.0999984741211,70.02570343017578,59408300,2.1646981853797844,54.15377877763617,59.39579824496037,63.86807481711514,60.469345801410306,62.70382942037379,62.70382942037379,-0.027159909680752613,-0.02679439591675392,0.24787628093182124,0.2683292639431667
47,2014-03-12,69.86000061035156,71.3499984741211,69.0,70.87999725341797,70.80487060546875,46340500,2.1911696551999715,58.01873574389409,61.20572164491302,64.14305216755838,60.675497315311446,62.87416625022888,62.87416625022888,0.011065495273708155,0.01112694431205763,0.2589417762055294,0.2794562082552243
48,2014-03-13,71.29000091552734,71.3499984741211,68.1500015258789,68.83000183105469,68.75704956054688,57091000,2.335287839920288,46.10179652007384,54.34888913395207,64.32685411514647,60.836972652256854,62.995713915143696,62.995713915143696,-0.029348544534238744,-0.028922058433974107,0.22959323167129064,0.2505341498212502
49,2014-03-14,68.48999786376953,69.43000030517578,67.45999908447266,67.72000122070312,67.64822387695312,48227000,2.283104037174979,40.80701108751944,51.01620123058613,64.45991870752124,60.97327024767163,63.090199661254886,63.090199661254886,-0.016258147722164933,-0.016126697382285338,0.2133350839491257,0.23440745243896488
50,2014-03-17,68.18000030517578,68.94999694824219,66.62000274658203,68.73999786376953,68.66714477539062,52197000,2.289802632101433,47.29625776865923,53.818608167520665,64.62776494894274,61.12706683412901,63.37079963684082,63.20098001816694,0.014949665054049183,0.015061970240404676,0.22828474900317489,0.24946942267936956
51,2014-03-18,68.76000213623047,69.5999984741211,68.30000305175781,69.19000244140625,69.11666870117188,40827000,2.14840160213884,50.11133844158775,55.04069262739114,64.806676223157,61.286728925362226,63.663399658203126,63.31615352630615,0.0065251384515314405,0.006546473547010434,0.23480988745470632,0.25601589622638
52,2014-03-19,69.16999816894531,69.29000091552734,67.47000122070312,68.23999786376953,68.16767120361328,43981000,2.1014870439510367,44.285404410612486,51.91721064769868,64.94131628749474,61.42441741919207,63.88419960021972,63.40905624965452,-0.013825506917498934,-0.013730373523851647,0.2209843805372074,0.24228552270252834
53,2014-03-20,68.01000213623047,68.2300033569336,66.81999969482422,66.97000122070312,66.89901733398438,44439000,2.00413149037879,37.48796837430711,47.99598711101,65.02087255938527,61.53423095981605,64.06519966125488,63.47499967504431,-0.018786095729186426,-0.018610736852626486,0.20219828480802096,0.22367478584990186
54,2014-03-21,67.52999877929688,67.91999816894531,66.18000030517578,67.23999786376953,67.16873168945312,59999900,1.966398115148896,39.780545286229376,48.8799659302439,65.10789708112583,61.64721644306265,64.24539962768554,63.54345418756658,0.00402350062061146,0.004031605765940194,0.20622178542863243,0.22770639161584205
55,2014-03-24,67.19000244140625,67.36000061035156,63.36000061035156,64.0999984741211,64.03205871582031,85696000,2.256912670127625,26.562906419870785,40.30031977991335,65.06837164555702,61.69578638427173,64.3829995727539,63.55339247839792,-0.04782393664822042,-0.04669838621961564,0.15839784878041202,0.1810080053962264
56,2014-03-25,64.88999938964844,66.19000244140625,63.779998779296875,64.88999938964844,64.82122039794922,68786000,2.278782811839304,33.08861930574409,43.01060646654221,65.06137665512924,61.75903812695245,64.52199958801269,63.576841722454944,0.012249179105174255,0.012324507555897757,0.17064702788558628,0.19333251295212417
57,2014-03-26,64.73999786376953,64.94999694824219,60.369998931884766,60.38999938964844,60.325992584228516,97503900,2.607527841056178,20.80347831685792,33.641668616522,64.87818538981627,61.73192844898603,64.61159957885742,63.52189616499276,-0.0718700010141571,-0.0693481282528392,0.09877702687142918,0.12398438469928497
58,2014-03-27,60.5099983215332,61.900001525878906,57.97999954223633,60.970001220703125,60.90538024902344,112650000,2.7950241471399493,24.991195860582238,35.58915888579348,64.72492326553733,61.716840781099236,64.67619956970215,63.47864370830988,0.009558441728119529,0.009604269529999376,0.1083354685995487,0.13358865422928434
59,2014-03-28,61.34000015258789,61.95000076293945,59.34000015258789,60.0099983215332,59.94639587402344,67052000,2.768592213313037,22.675806731059026,33.81994399159234,64.5400242481254,61.683041920513766,64.72439956665039,63.42083295186361,-0.015870772909461643,-0.015745495816784416,0.09246469569008706,0.11784315841249993
60,2014-03-31,60.779998779296875,61.52000045776367,59.869998931884766,60.2400016784668,60.17615509033203,53011000,2.6087935436795897,24.62770470146924,34.65805440734563,64.37139591206036,61.6544668662158,64.78539962768555,63.36868817688989,0.0038254243229963233,0.003832750597679402,0.09629012001308337,0.12167590901017933
61,2014-04-01,60.459999084472656,62.65999984741211,60.2400016784668,62.619998931884766,62.553627014160156,59291000,2.5818227758604073,42.23198361944636,42.73896441460888,64.30271367754368,61.67358631306073,64.91179962158203,63.35661254390593,0.03874808748653299,0.039508585443295496,0.13503820749961637,0.16118449445347482
62,2014-04-02,63.209999084472656,63.90999984741211,62.209999084472656,62.720001220703125,62.653526306152344,66277000,2.4558482025859854,42.885911752672754,43.05762033290023,64.24064652237347,61.694307400340776,64.99599967956543,63.34650760226779,0.001595696663727921,0.001596970465092662,0.13663390416334428,0.1627814649185675
63,2014-04-03,62.54999923706055,63.16999816894531,59.130001068115234,59.4900016784668,59.42694854736328,83859000,2.6821551880494274,30.062429970346415,36.07462407990474,64.05434672457321,61.650657782085844,65.03559974670411,63.286249697208405,-0.05287213609081162,-0.051498716188961846,0.08376176807253266,0.11128274872960564
64,2014-04-04,59.939998626708984,60.20000076293945,56.31999969482422,56.75,56.689849853515625,125214400,2.8532760280588283,23.197603173488275,31.419566799500487,63.767901754982105,61.553615053727704,65.03799972534179,63.18569200955904,-0.04715260305256973,-0.04605818795023797,0.03660916501996293,0.06522456077936767
65,2014-04-07,55.900001525878906,58.0,55.439998626708984,56.95000076293945,56.88964080810547,108488000,2.8113796488062834,24.662623359342305,32.10822839368731,63.50053308862749,61.46245437470219,65.0879997253418,63.09121183915572,0.0035180469283331915,0.003524242518756937,0.040127211948296125,0.0687488032981246
66,2014-04-08,57.68000030517578,58.709999084472656,57.16999816894531,58.189998626708984,58.12832260131836,78836000,2.6611823163387003,33.79706772606686,36.374153079103905,63.29227683521893,61.39765327078153,65.18079971313476,63.01805940314905,0.021539791778612448,0.02177344771128542,0.06166700372690857,0.09052225100941003
67,2014-04-09,59.630001068115234,62.459999084472656,59.189998626708984,62.40999984741211,62.34385299682617,100215000,2.891013479399411,55.31069605184295,48.28380189745835,63.25767773765788,61.417699737645506,65.32619972229004,63.0091173508588,0.07001202143256695,0.07252107441649192,0.13167902515947552,0.16304332542590194
68,2014-04-10,63.08000183105469,63.18000030517578,58.68000030517578,59.15999984741211,59.09729766845703,114988000,3.120868696628066,42.81077879777151,41.7952501062378,63.09698448706001,61.37299280912603,65.43879974365234,62.95333303921465,-0.05347988123766654,-0.05207498811001465,0.07819914392180899,0.11096833731588729
69,2014-04-11,57.599998474121094,60.310001373291016,57.310001373291016,58.529998779296875,58.46796417236328,91452000,3.1036017399669142,40.72912816660438,40.65473751135688,62.9178870083242,61.316695897644266,65.38779968261719,62.89014254978725,-0.010706212816253554,-0.01064910530324814,0.06749293110555543,0.10031923201263915
70,2014-04-14,60.09000015258789,60.45000076293945,57.779998779296875,58.88999938964844,58.82758331298828,72325000,3.0416589176348663,42.59014335448312,41.63484439542044,62.759930631121236,61.26864250144633,65.31419967651367,62.83380250527825,0.006131864145109816,0.006150702509136297,0.07362479525066525,0.10646993452177544
71,2014-04-15,59.290000915527344,59.68000030517578,55.880001068115234,59.09000015258789,59.02737045288086,108623000,3.149993248981392,43.73518350068747,42.2059072784113,62.61601178882581,61.225501068795666,65.2663996887207,62.781805250379776,0.0033904213476651326,0.00339617532708969,0.07701521659833038,0.10986610984886513
72,2014-04-16,59.790000915527344,60.189998626708984,57.7400016784668,59.720001220703125,59.65670394897461,78774000,3.04999377744722,47.57762584903209,44.06254556286259,62.50244274693864,61.19568919061561,65.20579971313477,62.7398627294253,0.010605285171550571,0.010661720536273123,0.08762050176988095,0.12052783038513826
73,2014-04-17,59.29999923706055,60.58000183105469,58.720001220703125,58.939998626708984,58.87752914428711,88040000,2.879994753576412,43.305759436519004,42.25271500757967,62.36273905594925,61.151022050736266,65.14079971313477,62.68851321452373,-0.013147039101695504,-0.013060994274121662,0.07447346266818546,0.1074668361110166
74,2014-04-21,59.459999084472656,61.2400016784668,59.150001525878906,61.2400016784668,61.17509460449219,60364000,2.797138796173755,56.68502136134131,48.91575419210474,62.31871013918523,61.15278402356262,65.12239974975586,62.6691997273763,0.03828064418776226,0.039022787671317616,0.11275410685594772,0.1464896237823342
75,2014-04-22,62.650001525878906,63.439998626708984,62.220001220703125,63.029998779296875,62.96319580078125,60631000,2.711832817897817,64.32841643537441,53.420253420314495,62.34660381134647,61.189956592983094,65.09659973144531,62.67394708332262,0.02881018596050393,0.029229213778083185,0.14156429281645166,0.1757188375604174
76,2014-04-23,63.45000076293945,63.47999954223633,61.2599983215332,61.36000061035156,61.29496765136719,95908700,2.641571161155718,53.96364084084318,49.072673255858405,62.30791348973883,61.193323801247814,65.05279975891114,62.65688284341391,-0.02685261715194077,-0.026495291151645173,0.11471167566451089,0.14922354640877222
77,2014-04-24,63.599998474121094,63.650001525878906,59.77000045776367,60.869998931884766,60.805484771728516,138769000,2.818489719292792,51.142853406044736,47.84234673690321,62.251524683548475,61.18692132858716,64.97319976806641,62.63397407531738,-0.008017742047709267,-0.007985685684366417,0.10669393361680163,0.1412378607244058
78,2014-04-25,59.970001220703125,60.0099983215332,57.56999969482422,57.709999084472656,57.648834228515625,92502000,2.887276793259614,36.706717779070146,40.747321962553045,62.07342564044746,61.118071383159155,64.83839981079102,62.57164527796492,-0.05330997209975144,-0.05191391330478312,0.05338396151705019,0.08932394741962268
79,2014-04-28,58.04999923706055,58.310001373291016,54.65999984741211,56.13999938964844,56.08049774169922,107758000,2.996237469348084,31.545392501117306,37.75177579855641,61.84074225806319,61.019495700119336,64.6145997619629,62.49124970436096,-0.027581892796818094,-0.02720498561308482,0.025802068720232094,0.062118961806537865
80,2014-04-29,56.09000015258789,58.279998779296875,55.84000015258789,58.150001525878906,58.0883674621582,75557000,2.9167747775424986,43.42685136011128,43.480487748560726,61.696007327389296,60.96267403330269,64.43579986572266,62.43765404783649,0.03517734514328569,0.035803387212025584,0.06097941386351778,0.09792234901856345
81,2014-04-30,57.58000183105469,59.849998474121094,57.15999984741211,59.779998779296875,59.71664047241211,76093000,2.8843781845662826,51.40647851969974,47.685140363738334,61.62086973726802,60.93925472134218,64.28539978027344,62.40524361773235,0.02764523123079937,0.028030906459951765,0.08862464509431715,0.1259532554785152
82,2014-05-01,60.43000030517578,62.279998779296875,60.209999084472656,61.150001525878906,61.08518981933594,82429000,2.829467015342528,57.31081939887979,50.9856016282807,61.60240431721355,60.94342792539241,64.14719985961914,62.39012021903532,0.022658750650362873,0.02291741007958148,0.11128339574468002,0.1488706655580967
83,2014-05-02,61.29999923706055,61.88999938964844,60.18000030517578,60.459999084472656,60.39591979980469,54189000,2.6695430252182604,53.4917640734397,49.298665603676696,61.55760411200803,60.93385507705737,63.96379989624023,62.367142586481,-0.011347912877612602,-0.011283768179698894,0.09993548286706741,0.1375868973783978
84,2014-05-05,59.66999816894531,61.349998474121094,59.18000030517578,61.220001220703125,61.155113220214844,46057000,2.598179474322125,57.16017513289891,51.213365836637415,61.54436478293725,60.939521337327584,63.81639999389648,62.35364680570714,0.01249197924826273,0.012570329932830804,0.11242746211533014,0.1501572273112286
85,2014-05-06,60.97999954223633,61.150001525878906,58.4900016784668,58.529998779296875,58.46796417236328,55901000,2.6170109125955827,43.11660968990803,44.76898505537447,61.42615435142194,60.891808019346776,63.571399993896485,62.30918578214423,-0.04493453100977495,-0.043939927928269285,0.06749293110555518,0.10621729938295932
86,2014-05-07,58.77000045776367,59.29999923706055,56.2599983215332,57.38999938964844,57.32917404174805,78587000,2.6774380558715487,38.4463821128632,42.337562965717815,61.267873764685724,60.822465274204234,63.322200012207034,62.2526434098167,-0.019669360961988777,-0.01947718116221242,0.047823570143566405,0.0867401182207469
87,2014-05-08,57.22999954223633,58.81999969482422,56.5,56.7599983215332,56.6998405456543,61251000,2.6263754328647875,35.936719581012966,41.01195551269434,61.09109433554249,60.74202038405233,63.07219993591308,62.19022698835893,-0.01103823876457099,-0.010977540944683617,0.036785331378995416,0.07576257727606328
88,2014-05-09,56.849998474121094,57.650001525878906,56.380001068115234,57.2400016784668,57.1793327331543,52584000,2.432607579278914,39.45008379850953,42.48944471197063,60.940071094088545,60.672673478991236,62.8381999206543,62.13460647925902,0.008421161291024104,0.00845671901211964,0.04520649267001952,0.08421929628818292
89,2014-05-12,57.97999954223633,59.900001525878906,57.97999954223633,59.83000183105469,59.7665901184082,48575000,2.465092189012228,54.989378810150974,49.79638420913946,60.896538966126435,60.65598691170536,62.665599975585934,62.108999760945636,0.04425425399466112,0.04524807960587851,0.08946074666468064,0.12946737589406143
90,2014-05-13,59.65999984741211,60.88999938964844,59.5099983215332,59.83000183105469,59.7665901184082,48525000,2.310079171741229,54.989378810150974,49.79638420913946,60.85471398043735,60.63963077149446,62.513999938964844,62.083955827650136,0.0,0.0,0.08946074666468064,0.12946737589406143
91,2014-05-14,59.529998779296875,60.45000076293945,58.95000076293945,59.22999954223633,59.16722106933594,47429000,2.194353575778196,50.872680129403335,48.15265353679946,60.7909996887432,60.61171728180618,62.32259986877441,62.05293456367824,-0.01007907544593444,-0.01002845178766032,0.0793816712187462,0.11943892410640111
92,2014-05-15,59.2599983215332,59.380001068115234,57.52000045776367,57.91999816894531,57.85860824584961,56814000,2.1465888664315336,42.72525208123851,44.684537316190806,60.67841139384916,60.558415913234676,62.04959983825684,62.00849438739079,-0.02236544609634865,-0.022117193709530025,0.057016225122397554,0.09732173039687109
93,2014-05-16,58.310001373291016,58.45000076293945,57.310001373291016,58.02000045776367,57.9585075378418,47933000,2.002790369748234,43.5306923840936,45.01013323907762,60.57415998459091,60.50815026065109,61.793199920654295,61.9660636009054,0.0017250701190672328,0.0017265589084907162,0.058741295241464785,0.0990482893053618
