Date,Open,High,Low,Close,Adj Close,Volume,ATR (7 Days),RSI (7 Days),RSI (14 Days),EMA (50 Days),EMA (100 Days),SMA (50 Days),SMA (100 Days),Log Return,Percent Return,Cumulative Log Return,Cumulative Percent Return
2014-02-14,17.966999053955078,17.966999053955078,17.667499542236328,17.86750030517578,17.86750030517578,70404000,0.5579570485054766,42.924322787263556,40.2302285563391,19.10421670493307,19.453184969662278,19.088403332617975,19.088403332617975,0.000419827569362029,0.00041991570929011957,-0.10766093705121273,-0.09618810359277852
2014-02-18,17.763999938964844,17.786500930786133,17.47249984741211,17.6825008392334,17.6825008392334,99960000,0.5346775355423616,39.26410165942685,38.50303824318692,19.048463141572295,19.418121917574577,19.044468879699707,19.044468879699707,-0.010407939802686025,-0.010353964616348299,-0.11806887685389875,-0.10654206820912682
2014-02-19,17.631999969482422,17.726999282836914,17.30500030517578,17.368999481201172,17.368999481201172,83362000,0.5185805987021861,33.59968915910224,35.70549751641158,18.982601821557743,19.37754523566619,18.993697079745207,18.993697079745207,-0.01788851918661287,-0.017729469427573252,-0.1359573960405116,-0.12427153763670007
2014-02-20,17.440000534057617,17.523000717163086,17.2189998626709,17.489999771118164,17.489999771118164,69856000,0.4879263495293292,37.650009497384794,37.590297196184146,18.924068407815014,19.340168097754347,18.949470688315,18.949470688315,0.0069422977414354305,0.006966451351901659,-0.12901509829907618,-0.11730508628479841
2014-02-21,17.621999740600586,17.707000732421875,17.337499618530273,17.33799934387207,17.33799934387207,84200000,0.47100845872393954,34.560402503627,36.156394895819524,18.861869620993723,19.300521191736877,18.903428649902345,18.903428649902345,-0.008728689340968475,-0.008690704930545357,-0.13774378764004466,-0.12599579121534377
2014-02-24,17.25950050354004,17.649999618530273,17.164499282836914,17.589000701904297,17.589000701904297,72894000,0.4730787268624281,43.49372265323196,40.21215840346119,18.81195319279414,19.266629696888707,18.866916762457954,18.866916762457954,0.01437315995295193,0.014476950486270512,-0.12337062768709273,-0.11151884072907325
2014-02-25,17.649999618530273,18.054000854492188,17.57900047302246,17.916000366210938,17.916000366210938,74728000,0.473353248949185,53.20339641335414,45.10482180438392,18.776817787830094,19.23988456162776,18.841216319316143,18.841216319316143,0.018420442229440108,0.018591145105317786,-0.10495018545765261,-0.09292769562375547
2014-02-26,17.993000030517578,18.237499237060547,17.85849952697754,17.989999771118164,17.989999771118164,72442000,0.45987417196830255,55.23426298173706,46.178208521319505,18.74596217933159,19.21513436775628,18.81881588383725,18.81881588383725,0.004121846454221649,0.004130352946787541,-0.10082833900343097,-0.08879734267696793
2014-02-27,17.861000061035156,18.029499053955078,17.774999618530273,18.006500244140625,18.006500244140625,62098000,0.43053492389066,55.73401225674713,46.42974361924854,18.7169636720692,19.191201018773793,18.79798727769118,18.79798727769118,0.0009167821411067436,0.0009172025143076024,-0.09991155686232422,-0.08788014016266033
2014-02-28,18.030000686645508,18.293500900268555,17.854000091552734,18.104999542236328,18.104999542236328,77640000,0.4318157645799686,58.92733522867978,47.992278411580955,18.692965078742418,19.16969207864434,18.78066258430481,18.78066258430481,0.005455300552955511,0.00547020780052776,-0.09445625630936871,-0.08240993236213257
2014-03-03,17.937000274658203,18.04800033569336,17.724000930786133,17.98900032043457,17.98900032043457,55966000,0.4245561712757153,53.61341660274649,46.280260174506786,18.665358617632307,19.146312043828303,18.76135374860066,18.76135374860066,-0.006427640140422914,-0.006407027049691316,-0.10088389644979162,-0.08881695941182388
2014-03-04,18.19499969482422,18.284000396728516,18.12299919128418,18.19499969482422,18.19499969482422,54088000,0.406048157706891,60.915691036324915,49.71113121379587,18.64691316967905,19.12747417553119,18.747869128272647,18.747869128272647,0.011386336498260064,0.011451407566858807,-0.08949755995153155,-0.07736555184496507
2014-03-05,18.206499099731445,18.636499404907227,18.19499969482422,18.618499755859375,18.618499755859375,76966000,0.41111266518919337,71.62812518400293,55.94098100645404,18.645798918156707,19.11739547415155,18.744860538216525,18.744860538216525,0.023008882660289484,0.0232756289166427,-0.06648867729124207,-0.054089922928322376
2014-03-06,18.702499389648438,18.76650047302246,18.44499969482422,18.607999801635742,18.607999801635742,58532000,0.3983109670476289,71.06472044268709,55.75655580799241,18.644316599861767,19.107308431131436,18.741750066930596,18.741750066930596,-0.0005641118357561163,-0.0005639527545890921,-0.06705278912699819,-0.05465387568291147
2014-03-07,18.729000091552734,18.749500274658203,18.476499557495117,18.60300064086914,18.60300064086914,45596000,0.38040950277840846,70.755581224955,55.66246504337283,18.642696366175784,19.097322138254956,18.738666746351456,18.738666746351456,-0.0002686926305247979,-0.00026865653589280836,-0.06732148175752299,-0.054922532218804276
2014-03-10,18.63450050354004,18.636499404907227,18.350000381469727,18.526500701904297,18.526500701904297,42116000,0.3669937200154215,65.6565367773526,54.15638047558766,18.638139673459253,19.086018743475737,18.734054441037387,18.734054441037387,-0.004120715035079746,-0.004112236538700076,-0.07144219679260273,-0.05903476875750435
2014-03-11,18.54949951171875,18.639999389648438,18.36400032043457,18.44099998474121,18.44099998474121,44922000,0.3539944841866281,60.01682902999035,52.44828719075353,18.630408705274235,19.073246094787926,18.727819239839594,18.727819239839594,-0.004625731685000152,-0.00461504946556357,-0.07606792847760288,-0.06364981822306792
2014-03-12,18.31999969482422,18.558000564575195,18.180500030517578,18.531999588012695,18.531999588012695,44332000,0.3573524913110551,63.8703595172492,54.10733778735758,18.626549524205153,19.062528342178513,18.72373966375987,18.72373966375987,0.0049224995577277185,0.004934634962679985,-0.07114542891987516,-0.05871518326038794
2014-03-13,18.83099937438965,19.155500411987305,18.40399932861328,18.57550048828125,18.57550048828125,136580000,0.41365943303433633,65.71330595340636,54.91708394325126,18.624547601227746,19.052884226259756,18.720714374464386,18.720714374464386,0.0023445891049791363,0.002347339803347115,-0.06880083981489603,-0.05636784345704082
2014-03-14,18.639999389648438,18.928499221801758,18.577499389648438,18.687000274658203,18.687000274658203,88044000,0.4049936188180751,70.2510799079871,57.01083538228433,18.626996725676,19.045638999495367,18.720040092468263,18.720040092468263,0.00598457520968956,0.0060025185564875905,-0.06281626460520646,-0.05036532490055323
2014-03-17,18.785999298095703,18.9424991607666,18.743999481201172,18.75200080871582,18.75200080871582,46060000,0.3836372284309784,72.70774702820206,58.2287536108857,18.631898846579524,19.039824381856167,18.697110099792482,18.720666773178998,0.0034723468835711887,0.003478382463865337,-0.059343917721635275,-0.046886942436687895
2014-03-18,18.865999221801758,18.950000762939453,18.75,18.938499450683594,18.938499450683594,49670000,0.3574034476464748,78.61824417836063,61.591042864527154,18.643922399681646,19.037817947575522,18.67944007873535,18.72485586313101,0.009896401629179109,0.00994553295246714,-0.049447516092456165,-0.036941409484220755
2014-03-19,18.938499450683594,18.950000762939453,18.47100067138672,18.661500930786133,18.661500930786133,52934000,0.3747743967759405,57.166062428926594,54.56575298144847,18.644611753842607,19.03036612546088,18.65904010772705,18.72366048704903,-0.014734230232825217,-0.014626212632039448,-0.06418174632528138,-0.0515676221162602
2014-03-20,18.531999588012695,18.649999618530273,18.31100082397461,18.44849967956543,18.44849967956543,51170000,0.37130664106673805,45.924138519034244,49.856442072831996,18.63692108426311,19.018844017621365,18.629980087280273,18.718564916540075,-0.011479578918567044,-0.011413939961780417,-0.07566132524384843,-0.06298156207804062
2014-03-21,18.549999237060547,18.642000198364258,17.920000076293945,18.0310001373291,18.0310001373291,108282000,0.4214057097815344,31.678371250147237,42.173382836913405,18.613159478500997,18.999282752665085,18.588680076599122,18.70606373873624,-0.022890542588789337,-0.022630541750708,-0.09855186783263777,-0.08561210382874862
2014-03-24,18.004499435424805,18.075000762939453,17.43000030517578,17.592500686645508,17.592500686645508,97470000,0.45334781663612544,22.95357923685738,35.913473492245544,18.573133643526273,18.97142568205084,18.539520072937012,18.68617868423462,-0.02461979252136099,-0.024319197345896493,-0.12317166035399876,-0.10993130117464511
2014-03-25,17.701499938964844,17.94849967956543,17.441999435424805,17.73550033569336,17.73550033569336,88914000,0.4609410205653397,30.261252017015693,39.088723375610854,18.540285278513217,18.946951912816036,18.49657009124756,18.66950011671635,0.008095585705809535,0.008128443567798405,-0.11507607464818922,-0.10180285760684671
2014-03-26,17.85650062561035,17.8799991607666,17.170000076293945,17.170499801635742,17.170499801635742,82414000,0.49652074398067064,21.05559456989951,32.28287913526205,18.48656820098861,18.91177464328771,18.449000091552733,18.64365528369772,-0.03237551610307354,-0.03185703946116103,-0.14745159075126277,-0.13365989706800774
2014-03-27,17.157499313354492,17.200000762939453,16.54400062561035,16.923500061035156,16.923500061035156,115328000,0.5193035144590179,18.227525224876317,29.83708847052202,18.425271411186515,18.87240286938172,18.38993007659912,18.614500110432253,-0.014489591307021148,-0.014385122358351876,-0.16194118205828392,-0.14804501942635961
2014-03-28,17.002500534057617,17.350000381469727,16.804000854492188,16.914499282836914,16.914499282836914,79736000,0.5231172305330923,18.124032995819448,29.74864161274165,18.366025445368884,18.833632501331326,18.33235004425049,18.586166763305663,-0.0005319923509101769,-0.0005318508680698386,-0.1624731744091941,-0.14857687029442945
2014-03-31,17.1200008392334,17.31450080871582,16.702999114990234,16.818500518798828,16.818500518798828,85950000,0.5357435824177343,16.928064576730705,28.76910083493884,18.30533819334653,18.79372889771682,18.272920036315917,18.557188628149813,-0.005691697967125984,-0.005675530941403384,-0.16816487237632008,-0.15425240123583284
2014-04-01,16.904499053955078,17.221500396728516,16.899999618530273,17.149499893188477,17.149499893188477,72002000,0.5167801960622991,34.35353569627949,36.529332092994586,18.260011201183467,18.76116990752814,18.216300048828124,18.53448397113431,0.019489510572911855,0.019680670938510447,-0.14867536180340823,-0.1345717302973224
2014-04-02,17.29949951171875,17.415000915527344,17.018999099731445,17.097999572753906,17.097999572753906,89510000,0.49952614173852755,33.09344521831096,35.874456197637215,18.21444211771564,18.728235841493007,18.151210021972656,18.511682631477477,-0.003007539823771052,-0.0030030217064828113,-0.1516829016271793,-0.1375747520038052
2014-04-03,17.090999603271484,17.125,16.42300033569336,16.680999755859375,16.680999755859375,127986000,0.5284509306768295,24.577385586547223,31.02454959411213,18.154307123133044,18.68769651306462,18.080290031433105,18.483078211545944,-0.0246911400798998,-0.024388807305799176,-0.1763740417070791,-0.16196355930960438
2014-04-04,16.75749969482422,16.77199935913086,15.780500411987305,16.149999618530273,16.149999618530273,250692000,0.5946006473149331,17.780089213539256,26.172391814521788,18.075706828834896,18.637445089410473,18.003420028686524,18.447184694730318,-0.03235030648781885,-0.031832632641972336,-0.20872434819489794,-0.1937961919515767
2014-04-07,16.04949951171875,16.246999740600586,15.656499862670898,15.887999534606934,15.887999534606934,141548000,0.5940148231170409,15.338187632298002,24.164250637780583,17.989914385923996,18.58300062297872,17.93358003616333,18.408409162001178,-0.01635594803754381,-0.016222915796401893,-0.22508029623244175,-0.2100191077479786
2014-04-08,16.0939998626709,16.399999618530273,15.92199993133545,16.353500366210938,16.353500366210938,131552000,0.582298431803655,34.09901363471545,33.87241664095336,17.92574128711172,18.538852103042725,17.874370059967042,18.377738881466993,0.028877886095142986,0.029298895093121002,-0.19620241013729875,-0.1807202126548576
2014-04-09,16.423500061035156,16.608999252319336,16.125,16.590499877929688,16.590499877929688,101132000,0.5682556918773237,41.76428580665526,38.20948903401203,17.873378878908504,18.500270870862266,17.811750049591065,18.351455954944385,0.014388270922235085,0.014492280332131902,-0.18181413921506367,-0.1662279323227257
2014-04-10,16.530000686645508,16.549999237060547,15.824999809265137,15.855500221252441,15.855500221252441,122534000,0.5964334599897848,29.393978033299675,31.343723404632243,17.794246382529835,18.44789917483039,17.74466007232666,18.315282683441605,-0.045313777787587474,-0.04430244188452781,-0.22712791700265114,-0.2105303742072535
2014-04-11,15.699999809265137,15.824999809265137,15.475000381469727,15.58650016784668,15.58650016784668,145750000,0.5655857999602034,26.093884822740122,29.270715330555944,17.707668099601086,18.391237808355463,17.653380088806152,18.276300076075962,-0.01711129149309984,-0.01696572480540215,-0.24423920849575098,-0.22749609901265566
2014-04-14,15.883500099182129,16.02400016784668,15.564000129699707,15.795499801635742,15.795499801635742,85870000,0.5505021197011705,32.920388500686386,32.97953474820409,17.632681107524014,18.339837055747154,17.610600090026857,18.241359227140183,0.013319911034559857,0.013409016234459559,-0.23091929746119114,-0.2140870827781961
2014-04-15,15.835000038146973,15.913999557495117,15.274999618530273,15.803999900817871,15.803999900817871,107972000,0.5631446653102666,33.21309645226711,33.133106282197986,17.560968119025734,18.289622458619842,17.580530071258544,18.207507014274597,0.0005379894914277226,0.0005381342337296147,-0.23038130796976342,-0.2135489485444665
2014-04-16,16.058500289916992,16.200000762939453,15.73550033569336,16.18400001525879,16.18400001525879,85698000,0.549052631301099,45.59504421037356,39.776826551411986,17.506969369858403,18.2479269646919,17.556260089874268,18.179787740315476,0.023760034534892855,0.024044553076797426,-0.20662127343487055,-0.18950439546766906
2014-04-17,15.98799991607666,16.433000564575195,15.98799991607666,16.245500564575195,16.245500564575195,85984000,0.5341880623293042,47.43511869738426,40.80197639116333,17.457500004945338,18.208274956768793,17.534720096588135,18.153648724427093,0.003792881292983937,0.0038000833698974557,-0.2028283921418866,-0.1857043120977716
2014-04-21,16.19849967956543,16.5575008392334,16.11549949645996,16.543500900268555,16.543500900268555,59988000,0.5210185309641803,55.87222498777614,45.6313898100944,17.42165690280115,18.1753091338678,17.511000118255616,18.132180086771648,0.018177347749176925,0.01834356131464343,-0.18465104439270968,-0.16736075078312818
2014-04-22,16.600000381469727,16.875,16.44700050354004,16.465999603271484,16.465999603271484,74232000,0.5077300974635774,53.277560714939284,44.61205625984872,17.38418014595685,18.141461420390645,17.4792400932312,18.110256659357173,-0.004695705068003317,-0.004684697481160849,-0.189346749460713,-0.17204544826428902
2014-04-23,16.652999877929688,16.6564998626709,16.16950035095215,16.229000091552734,16.229000091552734,72092000,0.5047685852143163,45.7051282673621,41.555028575465926,17.33887896735277,18.103590899027516,17.442950077056885,18.08582475587919,-0.014497853807384043,-0.01439326596799273,-0.20384460326809706,-0.18643871423228175
2014-04-24,16.48349952697754,16.8700008392334,16.147499084472656,16.857500076293945,16.857500076293945,185874000,0.5358733237209485,62.288411312545165,51.12068439433818,17.320001363781838,18.07891583323081,17.41831007003784,18.070077003576817,0.037995895177366554,0.03872696907977402,-0.1658487080907305,-0.14771174515250773
2014-04-25,15.8125,15.82450008392334,15.135499954223633,15.191499710083008,15.191499710083008,323604000,0.7053200091994292,32.03218082032427,34.841849848636855,17.23653071069561,18.021739276336795,17.372890071868895,18.0336393163174,-0.10405962432718202,-0.09882843592887003,-0.2699083324179125,-0.24654018108137776
2014-04-28,15.199999809265137,15.219499588012695,14.399999618530273,14.829000473022461,14.829000473022461,289596000,0.7216314320969995,28.515972862470903,32.42254581259748,17.142117760198627,17.958516725776114,17.312270069122313,17.993581330776216,-0.024151286933829296,-0.023861978341739754,-0.2940596193517418,-0.2704021594231175
2014-04-29,14.821999549865723,15.092000007629395,14.522500038146973,15.019000053405762,15.019000053405762,130186000,0.6998983660092027,33.012470222698425,34.97128076051868,17.05885824228518,17.900308474838088,17.255300064086914,17.956858105129665,0.012731314887918888,0.01281270310355409,-0.2813283044638229,-0.2575894563195634
2014-04-30,14.904999732971191,15.227999687194824,14.904999732971191,15.206500053405762,15.206500053405762,81772000,0.6460557357541213,37.5361271356177,37.47735261952485,16.986216744682064,17.846965733819626,17.20578004837036,17.923317153279374,0.01240690175556421,0.012484186652458318,-0.2689214027082587,-0.2451052696671051
2014-05-01,15.206500053405762,15.52400016784668,15.199999809265137,15.394499778747559,15.394499778747559,86572000,0.6000478247294673,42.10919861992712,39.97516558742806,16.92379647150816,17.79840205154097,17.16629005432129,17.892849474068147,0.012287316864678948,0.012363116080724268,-0.2566340858435798,-0.23274215358638084
2014-05-02,15.520999908447266,15.66450023651123,15.215499877929688,15.400500297546387,15.400500297546387,79902000,0.5784696152797638,42.26659134599948,40.05747961007801,16.864059366646917,17.750918848491576,17.124500064849855,17.863178650538128,0.0003897073459915525,0.00038978329176453386,-0.25624437849758824,-0.2323523702946163
2014-05-05,15.318499565124512,15.511500358581543,15.25,15.5024995803833,15.5024995803833,50398000,0.5331882928943037,45.22018511718977,41.52540202084024,16.810664865224815,17.706395694667652,17.087790069580077,17.835405955595128,0.006601278428657596,0.006623114890180748,-0.24964310006893065,-0.22572925540443556
2014-05-06,15.476499557495117,15.490500450134277,14.85200023651123,14.869000434875488,14.869000434875488,93646000,0.5499470144625561,32.99064604277281,35.681015783655184,16.73452116207386,17.650209649919294,17.0333900642395,17.800912868144902,-0.041722736212006326,-0.040864322699897704,-0.291365836280937,-0.26659357810433326
2014-05-07,14.777999877929688,14.819999694824219,14.333999633789062,14.635499954223633,14.635499954223633,140304000,0.547811841123109,29.55366147207684,33.79311272728742,16.652206604903263,17.59051242822235,16.967780055999757,17.764528811663048,-0.015828456855995012,-0.01570384516932133,-0.307194293136932,-0.2822974232736546
2014-05-08,14.541000366210938,14.793999671936035,14.361499786376953,14.416000366210938,14.416000366210938,76964000,0.5313387046139623,26.52322106895822,32.07504466858967,16.564512242601605,17.527650803232028,16.89630006790161,17.726477352055635,-0.01511135483714367,-0.014997751269122173,-0.3223056479740756,-0.29729517454277676
2014-05-09,14.528499603271484,14.684000015258789,14.218999862670898,14.612000465393066,14.612000465393066,81260000,0.5218617686102378,33.61468421220441,35.24110274149828,16.487943153299312,17.46991515297779,16.828410072326662,17.691483229733585,0.013504414514023696,0.013596010974134431,-0.30880123346005195,-0.28369916356864233
2014-05-12,14.71500015258789,15.166999816894531,14.708000183105469,15.142999649047852,15.142999649047852,74592000,0.5265957090232702,49.13194953383028,42.99350187149281,16.435200270779646,17.423837618246505,16.76917007446289,17.663166745503744,0.03569521501555669,0.036339937499481945,-0.2731060184444953,-0.2473592260691604
2014-05-13,15.130000114440918,15.279999732971191,15.037500381469727,15.232000350952148,15.232000350952148,70198000,0.4860105150915838,51.355383874367455,44.199261905152284,16.388015960198178,17.38043490008226,16.714030075073243,17.636450631277903,0.0058601452908085975,0.005877349532256826,-0.2672458731536867,-0.24148187653690356
2014-05-14,15.125,15.232000350952148,14.833000183105469,14.880999565124512,14.880999565124512,66466000,0.47358046548516886,42.756488043107524,40.55599551053807,16.32891727803843,17.330941131073196,16.647750072479248,17.606500076211017,-0.02331329886508663,-0.023043643496613697,-0.29055917201877335,-0.26452552003351726
2014-05-15,14.901000022888184,14.960000038146973,14.519000053405762,14.759499549865723,14.759499549865723,85902000,0.4689261110931749,40.04843427485198,39.34695739344823,16.267371484776756,17.280021495801762,16.570570068359373,17.575887167325583,-0.00819828946251849,-0.008164775136714542,-0.29875746148129184,-0.2726902951702318
2014-05-16,14.640000343322754,14.944000244140625,14.577500343322754,14.885000228881836,14.885000228881836,72736000,0.4542937953395601,44.299800706712084,41.293767375056795,16.21316084729068,17.232595332100377,16.496110076904298,17.547260710533628,0.00846709708256155,0.008503044333725729,-0.2902903643987303,-0.26418725083650607
